date,value
2011-01-01,774165.0
2012-01-01,838671.0
2013-01-01,830168.0
2014-01-01,926546.0
2015-01-01,1041605.0
2016-01-01,1046709.0
2017-01-01,930409.0
2018-01-01,701823.0
2019-01-01,595348.0
2021-01-01,376026.0
2022-01-01,1672112.0
2023-01-01,2264137.0
2024-01-01,2734468.0
2025-01-01,1262202.0
