date,value
1947-01-01,53.69608316811888
1947-04-01,53.747188631999634
1947-07-01,53.603900169238905
1947-10-01,53.41516933336457
1948-01-01,52.93658278945183
1948-04-01,51.88449648095771
1948-07-01,52.61363514148154
1948-10-01,52.571446858898454
1949-01-01,53.325917280618576
1949-04-01,53.43289206793739
1949-07-01,52.997271683470984
1949-10-01,53.40752604478506
1950-01-01,52.94516154605666
1950-04-01,52.95655533021536
1950-07-01,52.75198033324228
1950-10-01,53.264515482450506
1951-01-01,53.694359073057186
1951-04-01,54.27492815185132
1951-07-01,54.16019122145879
1951-10-01,54.11039616131303
1952-01-01,55.074665850308804
1952-04-01,55.053485181425756
1952-07-01,55.05506845647119
1952-10-01,55.33704672047289
1953-01-01,55.34794701264436
1953-04-01,55.65190533184048
1953-07-01,55.864581344588984
1953-10-01,56.53677560416689
1954-01-01,55.722008166082006
1954-04-01,55.459071949947855
1954-07-01,55.033015009637445
1954-10-01,54.830589195808955
1955-01-01,54.18485318959877
1955-04-01,54.35618017949334
1955-07-01,54.639117479473555
1955-10-01,54.722008040975936
1956-01-01,55.140023562366494
1956-04-01,55.30157836659385
1956-07-01,55.20437576580309
1956-10-01,55.321494367430766
1957-01-01,55.25635936375583
1957-04-01,55.306943143361096
1957-07-01,55.30118871596956
1957-10-01,55.60049736224902
1958-01-01,55.50360142519032
1958-04-01,55.10576353393118
1958-07-01,55.133977835027096
1958-10-01,54.63692082376189
1959-01-01,54.852443913005125
1959-04-01,54.59112714857815
1959-07-01,54.92200117878493
1959-10-01,54.95314363605384
1960-01-01,55.13304127276919
1960-04-01,55.552672452502414
1960-07-01,55.51677911427109
1960-10-01,55.56864936812652
1961-01-01,55.518818355906575
1961-04-01,55.22640604539796
1961-07-01,55.09390846833631
1961-10-01,54.78694452504863
1962-01-01,54.94924093467566
1962-04-01,55.24694495503047
1962-07-01,55.041346532175886
1962-10-01,54.84766207319885
1963-01-01,54.93580187545083
1963-04-01,54.82640767266573
1963-07-01,54.814981739062866
1963-10-01,54.842131164327554
1964-01-01,54.73243628418445
1964-04-01,54.90808528318455
1964-07-01,54.994212125596874
1964-10-01,55.092473038505815
1965-01-01,54.5613981492796
1965-04-01,54.58309960269203
1965-07-01,54.743713324654806
1965-10-01,54.7856565814505
1966-01-01,54.867488715098524
1966-04-01,55.473195137600705
1966-07-01,55.94882587831964
1966-10-01,55.97807129243949
1967-01-01,56.163800778444475
1967-04-01,56.24094664536627
1967-07-01,56.24279205297399
1967-10-01,56.31377355599817
1968-01-01,56.50299901894531
1968-04-01,56.49605429003637
1968-07-01,56.6546504915325
1968-10-01,56.78018128633852
1969-01-01,56.91549614861804
1969-04-01,57.24619266665211
1969-07-01,57.69923740275499
1969-10-01,58.18877406234879
1970-01-01,58.729035406656514
1970-04-01,58.407998056237275
1970-07-01,58.1921076668538
1970-10-01,58.14551700522678
1971-01-01,57.75119067038553
1971-04-01,57.672767514514945
1971-07-01,57.496025143914245
1971-10-01,57.32217959975967
1972-01-01,57.79499882509596
1972-04-01,57.84073468884524
1972-07-01,57.40470117712781
1972-10-01,56.9889727254838
1973-01-01,57.29585211771057
1973-04-01,57.393403838912306
1973-07-01,57.31759629666373
1973-10-01,57.056033144572325
1974-01-01,57.563511554200595
1974-04-01,57.78290081658023
1974-07-01,57.83767739017357
1974-10-01,57.72401168806067
1975-01-01,57.37547509751838
1975-04-01,56.85192228678041
1975-07-01,56.21025437201907
1975-10-01,56.30155063390785
1976-01-01,56.31872980493973
1976-04-01,56.54368242874304
1976-07-01,56.62400832872796
1976-10-01,56.83793530363782
1977-01-01,56.776867427607435
1977-04-01,56.52262569722603
1977-07-01,56.3510668926739
1977-10-01,56.49105975595838
1978-01-01,56.86486633908645
1978-04-01,56.253607246663584
1978-07-01,56.51051606246701
1978-10-01,56.62165399617013
1979-01-01,56.86181166441232
1979-04-01,57.04668643222741
1979-07-01,57.36732671939166
1979-10-01,57.53145563379199
1980-01-01,57.81275141896732
1980-04-01,58.33155219087816
1980-07-01,57.67851261620186
1980-10-01,56.92805556651801
1981-01-01,56.76426637084408
1981-04-01,56.758559644093786
1981-07-01,56.16725905201635
1981-10-01,56.57961022080029
1982-01-01,56.99254430144541
1982-04-01,56.64901267822698
1982-07-01,56.680739566649095
1982-10-01,56.740572692827584
1983-01-01,56.56382285947649
1983-04-01,56.327596898917065
1983-07-01,56.1714561815016
1983-10-01,56.01577157519816
1984-01-01,55.45777489462347
1984-04-01,55.398883681353325
1984-07-01,55.485094897899835
1984-10-01,55.476305665096874
1985-01-01,55.445571722396934
1985-04-01,55.64191069093211
1985-07-01,55.634264018591665
1985-10-01,56.14262926093956
1986-01-01,56.15459431650732
1986-04-01,56.3692034755818
1986-07-01,56.62816813381003
1986-10-01,56.96465764621803
1987-01-01,56.94528151510123
1987-04-01,56.59477092872367
1987-07-01,56.34856965385042
1987-10-01,56.559220450144
1988-01-01,56.4000616391313
1988-04-01,56.48781699676205
1988-07-01,56.31512699083292
1988-10-01,56.18380933313152
1989-01-01,56.06443068535598
1989-04-01,56.21567455763932
1989-07-01,56.30045636932649
1989-10-01,56.81390484436504
1990-01-01,56.7790537624789
1990-04-01,56.89634211944655
1990-07-01,57.09426241433751
1990-10-01,57.09131472404416
1991-01-01,56.752514744927694
1991-04-01,56.84444636672754
1991-07-01,56.94691125310235
1991-10-01,57.18385833211905
1992-01-01,57.26074434738333
1992-04-01,57.32874314389077
1992-07-01,57.43572428815933
1992-10-01,57.25288523303228
1993-01-01,57.266622924974854
1993-04-01,57.073474280130554
1993-07-01,57.12854619246839
1993-10-01,56.53971675189866
1994-01-01,56.313630938150816
1994-04-01,56.2904036323488
1994-07-01,56.006931598000634
1994-10-01,55.81458280736111
1995-01-01,55.910753679338974
1995-04-01,55.834251219094874
1995-07-01,55.49962538509388
1995-10-01,55.469745621175036
1996-01-01,55.22077271088174
1996-04-01,55.120402498482854
1996-07-01,55.23066557659732
1996-10-01,55.041398333981526
1997-01-01,55.04903622177378
1997-04-01,55.037335865381095
1997-07-01,54.84279856421629
1997-10-01,55.12686382368063
1998-01-01,55.61247417609444
1998-04-01,55.63207138588717
1998-07-01,55.581020789148404
1998-10-01,55.80824948936527
1999-01-01,55.81870710671532
1999-04-01,55.93202783736966
1999-07-01,56.00791305907432
1999-10-01,56.234238809693885
2000-01-01,56.678941436263244
2000-04-01,56.37300779714438
2000-07-01,56.610403155381384
2000-10-01,56.674346193501414
2001-01-01,56.72503219041556
2001-04-01,56.3616311654022
2001-07-01,56.282172242776696
2001-10-01,56.69299253639322
2002-01-01,56.05308766084664
2002-04-01,55.95950958742309
2002-07-01,55.785694237161884
2002-10-01,55.39002714232537
2003-01-01,55.326324194954644
2003-04-01,55.51331837863034
2003-07-01,55.357960412779526
2003-10-01,55.47099853873544
2004-01-01,54.975166171478286
2004-04-01,54.97372842654051
2004-07-01,55.052990948019385
2004-10-01,54.81775967694078
2005-01-01,54.41320772134587
2005-04-01,54.12460682852436
2005-07-01,54.12672405212034
2005-10-01,53.537112717904556
2006-01-01,53.57674200575491
2006-04-01,53.242283521662074
2006-07-01,53.08636713659581
2006-10-01,53.74330449853658
2007-01-01,54.504119444578855
2007-04-01,54.13838195313303
2007-07-01,54.58219934175488
2007-10-01,54.9849506935703
2008-01-01,55.35726905961719
2008-04-01,55.18095009282457
2008-07-01,54.96055877627387
2008-10-01,55.89471221292867
2009-01-01,54.646828809301375
2009-04-01,54.765091144469615
2009-07-01,54.365319486097555
2009-10-01,53.7108622962704
2010-01-01,53.060022215991964
2010-04-01,53.26462221768381
2010-07-01,52.788977768686976
2010-10-01,52.73196704680363
2011-01-01,53.24374776473933
2011-04-01,52.74552590168086
2011-07-01,52.835563537294206
2011-10-01,51.99857890040275
2012-01-01,52.008679172198725
2012-04-01,51.9675556226306
2012-07-01,52.38602535688936
2012-10-01,52.68784868781169
2013-01-01,52.305079177678316
2013-04-01,52.396186499526486
2013-07-01,52.246499495957636
2013-10-01,52.24080009519885
2014-01-01,52.69540830079631
2014-04-01,52.01412630480444
2014-07-01,51.81702644689794
2014-10-01,52.16821011823839
2015-01-01,52.56481817221462
2015-04-01,52.64134843974772
2015-07-01,52.879695076706966
2015-10-01,53.12429533173679
2016-01-01,53.04637253004147
2016-04-01,53.22566386477852
2016-07-01,53.240082379122676
2016-10-01,53.30727614974957
2017-01-01,53.20267203617609
2017-04-01,53.31667691267567
2017-07-01,53.51181817713396
2017-10-01,53.52900571230643
2018-01-01,53.418376490482025
2018-04-01,53.25369561606629
2018-07-01,53.237441883361534
2018-10-01,53.13217025690386
2019-01-01,53.464311263386634
2019-04-01,53.35000359158507
2019-07-01,53.18289638798068
2019-10-01,53.35487897633708
2020-01-01,54.193016619041835
2020-04-01,55.893605363137844
2020-07-01,54.40769950370503
2020-10-01,54.042542783806
2021-01-01,53.38305806198855
2021-04-01,53.18563573929389
2021-07-01,53.068486681223206
2021-10-01,52.65092599579301
2022-01-01,52.04949309298821
2022-04-01,51.37703100717393
2022-07-01,51.574881610643885
2022-10-01,51.68202198078613
2023-01-01,51.5513308979734
2023-04-01,51.83312254136738
2023-07-01,51.98342242842594
2023-10-01,51.69557323941102
2024-01-01,51.84959399070627
2024-04-01,51.85376728276657
2024-07-01,51.99090340980979
2024-10-01,51.86668807846488
2025-01-01,51.95948239961332
2025-04-01,51.68922486643854
2025-07-01,51.510401262978725
2025-10-01,51.19193498449035
2026-01-01,51.003274126596054
2026-04-01,50.382197107396834
