date,value
2007-01-01,15.464311102919881
2007-02-01,15.617695665628558
2007-03-01,15.601537097250961
2007-04-01,15.65698478561549
2007-05-01,15.719827501329183
2007-06-01,15.547286258849155
2007-07-01,15.69241497762654
2007-08-01,15.812995947724339
2007-09-01,15.841590612777054
2007-10-01,15.806170040907789
2007-11-01,15.700327847567111
2007-12-01,15.57268794118604
2008-01-01,15.626063286832256
2008-02-01,15.629856461840093
2008-03-01,15.492865772031214
2008-04-01,15.59905487964075
2008-05-01,15.43021889183977
2008-06-01,15.668264966384285
2008-07-01,15.74845970275302
2008-08-01,15.678173346719179
2008-09-01,15.791313127390637
2008-10-01,15.544602998477538
2008-11-01,15.420633278145695
2008-12-01,15.521318570253129
2009-01-01,15.341653361139171
2009-02-01,15.207666900730802
2009-03-01,15.30570426795553
2009-04-01,15.459521302182871
2009-05-01,15.315834828978145
2009-06-01,15.478992566748545
2009-07-01,15.54446257719753
2009-08-01,15.585840913639387
2009-09-01,15.746304119986721
2009-10-01,15.751619097210924
2009-11-01,15.859162818567269
2009-12-01,15.665420156785185
2010-01-01,15.641099401134968
2010-02-01,15.571004275596461
2010-03-01,15.524534686971236
2010-04-01,15.53885037456712
2010-05-01,15.734470253337317
2010-06-01,15.951720974109469
2010-07-01,15.83435306240742
2010-08-01,15.932453225410207
2010-09-01,15.916388264198526
2010-10-01,15.96464738499987
2010-11-01,16.127835936940865
2010-12-01,16.181540390190392
2011-01-01,16.07292704672995
2011-02-01,15.696371712724558
2011-03-01,15.706238318673133
2011-04-01,15.641044087927325
2011-05-01,15.805251256117666
2011-06-01,15.720405337198617
2011-07-01,15.835981706844432
2011-08-01,15.794043137686838
2011-09-01,15.87240783784135
2011-10-01,16.12649914334666
2011-11-01,16.069441642862255
2011-12-01,16.193307774561198
2012-01-01,16.38987523210737
2012-02-01,16.10885448434276
2012-03-01,16.17330672127323
2012-04-01,15.893024222892194
2012-05-01,16.050529684253988
2012-06-01,15.991840701853107
2012-07-01,16.08678430420505
2012-08-01,16.10125277768832
2012-09-01,16.1961386176922
2012-10-01,16.220414818428672
2012-11-01,16.273861920311834
2012-12-01,16.299127201363426
2013-01-01,16.305436222100198
2013-02-01,16.313789359391965
2013-03-01,16.219452210831523
2013-04-01,16.144604786123733
2013-05-01,16.026044409056468
2013-06-01,16.108600165510218
2013-07-01,16.146721290618082
2013-08-01,16.374838912361913
2013-09-01,16.531864005760724
2013-10-01,16.464945745140945
2013-11-01,16.497684558131134
2013-12-01,16.468706284648462
2014-01-01,16.283845057649955
2014-02-01,16.397788772278375
2014-03-01,16.368519803634307
2014-04-01,16.227194936872355
2014-05-01,16.293634496919918
2014-06-01,16.171646591973097
2014-07-01,16.1264937521022
2014-08-01,16.649833156474937
2014-09-01,16.829587438423648
2014-10-01,16.833529141339326
2014-11-01,16.97804166453396
2014-12-01,16.901897492943075
2015-01-01,16.708106376161485
2015-02-01,16.82062312355566
2015-03-01,16.8425901047864
2015-04-01,16.673480077161873
2015-05-01,16.694881403001542
2015-06-01,16.48945243645875
2015-07-01,16.450825411444107
2015-08-01,16.555054323654616
2015-09-01,16.686355016059306
2015-10-01,16.69717889062639
2015-11-01,16.9473751112241
2015-12-01,16.967789118890902
2016-01-01,16.956897537910084
2016-02-01,16.80703062314015
2016-03-01,17.014994900978255
2016-04-01,16.781187100519286
2016-05-01,16.52581863979849
2016-06-01,16.820912485793148
2016-07-01,16.88321385902031
2016-08-01,17.106382978723406
2016-09-01,17.129594828234232
2016-10-01,16.935574720556758
2016-11-01,17.173820334646166
2016-12-01,17.023551909818327
2017-01-01,17.106556757165546
2017-02-01,16.960641079501634
2017-03-01,16.92305768172495
2017-04-01,17.145860578036128
2017-05-01,17.074115977722077
2017-06-01,17.069965785689494
2017-07-01,17.00687414690787
2017-08-01,17.202837196869385
2017-09-01,17.290389881340463
2017-10-01,17.059171782008537
2017-11-01,17.072152356262386
2017-12-01,16.97721401810119
2018-01-01,17.34223960709086
2018-02-01,17.47309497566473
2018-03-01,17.605293782652833
2018-04-01,17.526041666666668
2018-05-01,17.261459524619045
2018-06-01,17.219204174501
2018-07-01,17.014181538348787
2018-08-01,17.326399397192247
2018-09-01,17.483035620565953
2018-10-01,17.4591176416364
2018-11-01,17.65407432453201
2018-12-01,17.450618423481632
2019-01-01,17.69593781808087
2019-02-01,17.74769185407235
2019-03-01,17.745036020709605
2019-04-01,17.54454150626789
2019-05-01,17.50514893486213
2019-06-01,17.317206921764562
2019-07-01,16.964854099344613
2019-08-01,17.164474847426213
2019-09-01,17.15291290265519
2019-10-01,17.054126968695314
2019-11-01,17.317776452982613
2019-12-01,17.124878816148094
2020-01-01,17.241294947307903
2020-02-01,17.486528450086766
2020-03-01,17.115487550526957
2020-04-01,16.867740486427518
2020-05-01,16.85203354961228
2020-06-01,16.67236438902805
2020-07-01,16.9475875915575
2020-08-01,16.975634606065878
2020-09-01,16.687386379964142
2020-10-01,16.71437352921088
2020-11-01,17.13374089376632
2020-12-01,17.203904609539048
2021-01-01,17.300953313990732
2021-02-01,17.465376731163442
2021-03-01,17.316300702003765
2021-04-01,17.236670636429956
2021-05-01,17.014825007627312
2021-06-01,17.052174610124133
2021-07-01,17.020335714329583
2021-08-01,17.254678962593022
2021-09-01,17.410916210740243
2021-10-01,17.647131507086282
2021-11-01,17.82552637585673
2021-12-01,17.786573487120812
2022-01-01,17.967252984817964
2022-02-01,17.852605604554007
2022-03-01,17.75022218975614
2022-04-01,18.022636892015907
2022-05-01,18.060758907631108
2022-06-01,17.90960657406734
2022-07-01,17.931176317588207
2022-08-01,18.07419530823786
2022-09-01,18.370697360500536
2022-10-01,18.487675489975903
2022-11-01,18.592334664458946
2022-12-01,18.314619056897897
2023-01-01,18.14078875628521
2023-02-01,18.550590330850053
2023-03-01,18.494091124395172
2023-04-01,18.596928185969283
2023-05-01,18.745425969694423
2023-06-01,18.30147102614496
2023-07-01,18.336362664385756
2023-08-01,18.784402168415166
2023-09-01,18.683742949474713
2023-10-01,18.618498694672596
2023-11-01,18.75673455294475
2023-12-01,18.955358214328573
2024-01-01,18.77328334174538
2024-02-01,19.440475834653437
2024-03-01,19.226006191950464
2024-04-01,18.94270497480356
2024-05-01,19.089249057144222
2024-06-01,19.06666587774471
2024-07-01,19.15945393376266
2024-08-01,19.58308396982751
2024-09-01,19.446636095604767
2024-10-01,19.241264756480987
2024-11-01,19.190789943150737
2024-12-01,19.13667091912773
2025-01-01,19.61381275984312
2025-02-01,19.54031096611116
2025-03-01,19.758693027998174
2025-04-01,19.340169938470552
2025-05-01,19.214409926211403
2025-06-01,19.009822403016173
2025-07-01,18.681472332591497
2025-08-01,18.849358318472827
2025-09-01,18.732368865241185
2025-11-01,18.78203969276887
2025-12-01,18.993340088915964
2026-01-01,19.490366247671158
2026-02-01,19.21847643443827
2026-03-01,19.635980976008373
2026-04-01,19.375634038738294
2026-05-01,19.206011743158165
2026-06-01,18.72642451732688
2026-07-01,18.513231709108
2026-08-01,18.73588633797516
