date,value
1948-01-01,3.778756290438534
1948-04-01,1.2037606537211198
1948-07-01,4.51393609789259
1948-10-01,0.7350063062671275
1949-01-01,1.3031995497250648
1949-04-01,2.6176419517277116
1949-07-01,4.956419929751532
1949-10-01,3.933166393230292
1950-01-01,6.4150782118129746
1950-04-01,6.624645712593602
1950-07-01,6.395637084779371
1950-10-01,7.169858347526281
1951-01-01,3.7270573115386174
1951-04-01,2.1503669906764555
1951-07-01,2.2017707362534944
1951-10-01,2.321795418427075
1952-01-01,2.7335733921864724
1952-04-01,2.8469336233347686
1952-07-01,0.11778563015312216
1952-10-01,1.9319645427684051
1953-01-01,2.2990238570836263
1953-04-01,2.7454682779456174
1953-07-01,3.6888045540796943
1953-10-01,1.1818046677567917
1954-01-01,0.5157867590170673
1954-04-01,0.9776895651854245
1954-07-01,2.364394993045904
1954-10-01,3.8823183721442778
1955-01-01,5.710515705750829
1955-04-01,5.339788155643732
1955-07-01,3.8508295194508158
1955-10-01,2.3264858749071804
1956-01-01,-0.8633542526264804
1956-04-01,-0.7152729785763645
1956-07-01,-1.0879669478395693
1956-10-01,0.3317093396910886
1957-01-01,2.7175433687744777
1957-04-01,1.809765774544947
1957-07-01,3.254551150405516
1957-10-01,2.496814409202064
1958-01-01,-0.054479212775371266
1958-04-01,2.259597306259198
1958-07-01,2.737324703344113
1958-10-01,4.146226732074454
1959-01-01,5.726842230777085
1959-04-01,4.753627064250843
1959-07-01,2.962987268670436
1959-10-01,0.9065685894954267
1960-01-01,3.135270993104333
1960-04-01,0.5488894562164948
1960-07-01,1.010229771503246
1960-10-01,0.0
1961-01-01,-1.0185271971756116
1961-04-01,3.1928399136727403
1961-07-01,4.325466935890954
1961-10-01,6.631070754867796
1962-01-01,6.9915722357248855
1962-04-01,3.835270960201753
1962-07-01,3.7983488069676774
1962-10-01,3.6700548709184266
1963-01-01,2.31000708048148
1963-04-01,3.498119131542299
1963-07-01,4.300323398304351
1963-10-01,3.4707158351409806
1964-01-01,3.8063381297038568
1964-04-01,3.588804304275661
1964-07-01,2.150898069778484
1964-10-01,1.2327044025157274
1965-01-01,2.044501236145435
1965-04-01,1.958779975687941
1965-07-01,2.9697284585304518
1965-10-01,5.776452396730725
1966-01-01,5.703008030488621
1966-04-01,4.487196856794462
1966-07-01,2.743327579338728
1966-10-01,1.618460895896412
1967-01-01,1.0455833118722557
1967-04-01,2.1239075750110192
1967-07-01,2.3082092638544216
1967-10-01,1.9703041512536101
1968-01-01,3.427974309307791
1968-04-01,4.014728288471292
1968-07-01,3.526944746216598
1968-10-01,2.982743418566569
1969-01-01,1.5352012025332096
1969-04-01,-0.22948658480017592
1969-07-01,-0.16594675061619713
1969-10-01,-0.430538907507505
1970-01-01,-0.9101058149694197
1970-04-01,1.3678518119754512
1970-07-01,2.8526730059400096
1970-10-01,2.424882686779828
1971-01-01,5.133606015332237
1971-04-01,3.913001496644597
1971-07-01,3.2750261431695016
1971-10-01,3.3269369153274164
1972-01-01,1.9242865463017012
1972-04-01,3.637884173113104
1972-07-01,3.256317024899902
1972-10-01,5.039812428906365
1973-01-01,5.762154007908382
1973-04-01,3.756752516082762
1973-07-01,2.19750830194565
1973-10-01,0.7116336633663511
1974-01-01,-1.7548409405255816
1974-04-01,-2.0847285532199944
1974-07-01,-2.1720641151455555
1974-10-01,-0.6824665350010917
1975-01-01,0.2969643642762865
1975-04-01,2.195304915717955
1975-07-01,4.516373525936812
1975-10-01,3.7053403742902002
1976-01-01,4.465401908103961
1976-04-01,3.7781471966147784
1976-07-01,2.7663431801215888
1976-10-01,2.948696096812675
1977-01-01,2.1015725053011636
1977-04-01,1.5852212444610991
1977-07-01,2.40961354862812
1977-10-01,0.8174668874172175
1978-01-01,0.22824477710150504
1978-04-01,1.804181769777391
1978-07-01,0.8106519668443335
1978-10-01,2.7814841424612435
1979-01-01,1.7889748271546768
1979-04-01,-0.38018989378821866
1979-07-01,-0.562893271415077
1979-10-01,-1.328140603155581
1980-01-01,0.04837246800362127
1980-04-01,-0.8097247743472757
1980-07-01,-0.29719184036551827
1980-10-01,0.8339236919340021
1981-01-01,1.9037450391828914
1981-04-01,1.6448841659541635
1981-07-01,2.191986373590704
1981-10-01,0.09033061003271836
1982-01-01,-1.9215562233117267
1982-04-01,-0.6088523933506895
1982-07-01,-1.335396948231049
1982-10-01,0.5996550479322904
1983-01-01,2.4812545351931004
1983-04-01,4.6951194938137375
1983-07-01,4.738154613466339
1983-10-01,4.4237555072666135
1984-01-01,3.5206419762799257
1984-04-01,1.8669643544537706
1984-07-01,2.0526113671275104
1984-10-01,1.5807560137456989
1985-01-01,1.4154617825318683
1985-04-01,1.1714469258965243
1985-07-01,2.0301416771717262
1985-10-01,2.3248383701699016
1986-01-01,3.2073138746300023
1986-04-01,3.690284988607928
1986-07-01,2.8232647340857175
1986-10-01,2.1930388465423833
1987-01-01,0.5191504810310388
1987-04-01,0.40884694355391993
1987-07-01,0.0035868649007397835
1987-10-01,1.222164309207563
